"","site_name","site_day_key","site_day_label","day_trt","day_an","day","date","image_label","shell_length_um","shell_length_mm"
"3750","W4-VA","AF3B78B1","JR_19_Eyed","19_Eyed","15-21",19,"2023-05-28","JR_19_eyed_22",337.061,0.337061
"3751","W4-VA","AF3B78B1","JR_19_Eyed","19_Eyed","15-21",19,"2023-05-28","JR_19_eyed_22",333.655,0.333655
"3752","W4-VA","AF3B78B1","JR_19_Eyed","19_Eyed","15-21",19,"2023-05-28","JR_19_eyed_22",306.832,0.306832
"3753","W4-VA","AF3B78B1","JR_19_Eyed","19_Eyed","15-21",19,"2023-05-28","JR_19_eyed_22",307.207,0.307207
"3754","W4-VA","AF3B78B1","JR_19_Eyed","19_Eyed","15-21",19,"2023-05-28","JR_19_eyed_23",307.908,0.307908
"3755","W4-VA","AF3B78B1","JR_19_Eyed","19_Eyed","15-21",19,"2023-05-28","JR_19_eyed_23",320.382,0.320382
"3756","W4-VA","AF3B78B1","JR_19_Eyed","19_Eyed","15-21",19,"2023-05-28","JR_19_eyed_23",300.155,0.300155
"3757","W4-VA","AF3B78B1","JR_19_Eyed","19_Eyed","15-21",19,"2023-05-28","JR_19_eyed_23",311.939,0.311939
"3758","W4-VA","AF3B78B1","JR_19_Eyed","19_Eyed","15-21",19,"2023-05-28","JR_19_eyed_24",312.597,0.312597
"3759","W4-VA","AF3B78B1","JR_19_Eyed","19_Eyed","15-21",19,"2023-05-28","JR_19_eyed_24",325.796,0.325796
"3760","W4-VA","AF3B78B1","JR_19_Eyed","19_Eyed","15-21",19,"2023-05-28","JR_19_eyed_24",306.468,0.306468
"3761","W4-VA","445A9256","JR_19_Small","19_Small","15-21",19,"2023-05-28","JR_19_eyed_24",329.941,0.329941
"3938","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",13814.249,13.814249
"3939","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",11632.858,11.632858
"3940","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",8477.324,8.477324
"3941","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",12377.044,12.377044
"3942","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",13185.38,13.18538
"3943","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",16180.714,16.180714
"3944","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",17279.926,17.279926
"3945","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",8325.701,8.325701
"3946","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",13505.454,13.505454
"3947","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",10124.487,10.124487
"3948","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",6109.376,6.109376
"3949","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",5505.306,5.505306
"3950","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",8108.042,8.108042
"3951","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",11668.761,11.668761
"3952","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",13362.275,13.362275
"3953","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",16830.505,16.830505
"3954","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",10571.847,10.571847
"3955","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",10097.37,10.09737
"3956","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",11706.355,11.706355
"3957","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",12621.149,12.621149
"3958","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",13473.194,13.473194
"3959","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",11215.386,11.215386
"3960","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",15198.16,15.19816
"3961","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",11191.541,11.191541
"3962","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",15367.075,15.367075
"3963","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",15416.039,15.416039
"3964","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",14451.606,14.451606
"3965","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",14924.588,14.924588
"3966","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",10552.878,10.552878
"3967","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",11594.844,11.594844
"3968","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",10170.005,10.170005
"3969","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",10949.145,10.949145
"3970","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",20295.062,20.295062
"3971","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",13056.844,13.056844
"3972","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",11325.109,11.325109
"3973","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",12814.401,12.814401
"3974","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",6587.97,6.58797
"3975","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",10325.048,10.325048
"3976","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",15751.626,15.751626
"3977","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",18880.064,18.880064
"3978","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",12735.873,12.735873
"3979","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",11999.121,11.999121
"3980","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",14333.497,14.333497
"3981","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",8762.769,8.762769
"3982","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",17816.634,17.816634
"3983","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",20158.782,20.158782
"3984","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",11579.372,11.579372
"3985","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",20539.703,20.539703
"3986","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",15308.957,15.308957
"3987","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",10887.912,10.887912
"3988","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",14892.9,14.8929
"3989","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",14675.206,14.675206
"3990","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_1",14074.644,14.074644
"3991","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",17490.623,17.490623
"3992","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",12123.759,12.123759
"3993","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",18356.593,18.356593
"3994","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",14982.169,14.982169
"3995","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",16961.611,16.961611
"3996","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",19852.066,19.852066
"3997","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",11582.891,11.582891
"3998","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",20014.946,20.014946
"3999","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",13311.787,13.311787
"4000","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",15433.917,15.433917
"4001","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",17856.224,17.856224
"4002","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",15683.428,15.683428
"4003","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",14899.742,14.899742
"4004","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",9591.462,9.591462
"4005","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",27031.579,27.031579
"4006","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",12474.12,12.47412
"4007","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",8552.216,8.552216
"4008","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",12173.053,12.173053
"4009","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",9144.975,9.144975
"4010","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",15406.958,15.406958
"4011","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",10334.437,10.334437
"4012","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",9367.057,9.367057
"4013","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",14925.059,14.925059
"4014","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",17000.454,17.000454
"4015","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",10761.955,10.761955
"4016","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",11176.544,11.176544
"4017","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",13752.019,13.752019
"4018","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",10882.249,10.882249
"4019","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",17838.669,17.838669
"4020","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",9896.874,9.896874
"4021","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",20585.649,20.585649
"4022","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",15076.699,15.076699
"4023","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",8947.29,8.94729
"4024","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",16350.082,16.350082
"4025","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",16370.929,16.370929
"4026","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",15783.547,15.783547
"4027","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",10656.602,10.656602
"4028","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",14141.386,14.141386
"4029","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",10835.173,10.835173
"4030","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",11807.08,11.80708
"4031","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",13528.754,13.528754
"4032","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",14405.881,14.405881
"4033","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",9733.468,9.733468
"4034","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",12306.359,12.306359
"4035","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",10567.869,10.567869
"4036","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",11622.908,11.622908
"4037","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",19569.785,19.569785
"4038","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",17977.035,17.977035
"4039","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",13202.525,13.202525
"4040","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",14774.506,14.774506
"4041","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",13601.18,13.60118
"4042","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",17354.181,17.354181
"4043","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",15508.022,15.508022
"4044","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_2",15386.158,15.386158
"4045","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",13919.785,13.919785
"4046","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",11383.669,11.383669
"4047","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",13935,13.935
"4048","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",10600.127,10.600127
"4049","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",14910.966,14.910966
"4050","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",8093.993,8.093993
"4051","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",11282.193,11.282193
"4052","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",13668.984,13.668984
"4053","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",13960.346,13.960346
"4054","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",10940.647,10.940647
"4055","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",7621.724,7.621724
"4056","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",13602.812,13.602812
"4057","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",19238.201,19.238201
"4058","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",16025.137,16.025137
"4059","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",9955.67,9.95567
"4060","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",16045.825,16.045825
"4061","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",11604.11,11.60411
"4062","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",9073.074,9.073074
"4063","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",14776.676,14.776676
"4064","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",14081.486,14.081486
"4065","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",10998.978,10.998978
"4066","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",13703.242,13.703242
"4067","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",13706.936,13.706936
"4068","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",12051.004,12.051004
"4069","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",11372.784,11.372784
"4070","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",16874.9,16.8749
"4071","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",15658.586,15.658586
"4072","W4-VA","4306F6DB","JR_78_Predep","78_Predep","78",78,"2023-07-26","JR_PreDep_3",12971.374,12.971374
"4801","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","TX_19_eyed_23",307.138,0.307138
"4802","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_1",296.148,0.296148
"4803","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_1",351.643,0.351643
"4804","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_2",324.047,0.324047
"4805","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_2",320.395,0.320395
"4806","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_2",332.111,0.332111
"4807","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_3",311.732,0.311732
"4808","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_4",317.096,0.317096
"4809","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_4",330.641,0.330641
"4810","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_4",354.842,0.354842
"4811","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_5",290.433,0.290433
"4812","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_5",313.003,0.313003
"4813","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_5",299.778,0.299778
"4814","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_5",328.379,0.328379
"4815","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_6",283.044,0.283044
"4816","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_6",341.113,0.341113
"4817","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_6",312.061,0.312061
"4818","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_7",312.222,0.312222
"4819","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_7",307.269,0.307269
"4820","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_7",323.05,0.32305
"4821","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_7",310.035,0.310035
"4822","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_8",331.357,0.331357
"4823","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_8",326.282,0.326282
"4824","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_9",306.929,0.306929
"4825","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_9",302.307,0.302307
"4826","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_10",305.79,0.30579
"4827","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_10",312.179,0.312179
"4828","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_10",330.434,0.330434
"4829","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_10",293.466,0.293466
"4830","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_11",344.956,0.344956
"4831","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_11",340.639,0.340639
"4832","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_11",334.075,0.334075
"4833","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_12",325.779,0.325779
"4834","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_12",309.804,0.309804
"4835","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_12",316.032,0.316032
"4836","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_13",330.196,0.330196
"4837","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_13",319.677,0.319677
"4838","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_13",326.439,0.326439
"4839","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_13",328.153,0.328153
"4840","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_14",330.744,0.330744
"4841","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_14",329.028,0.329028
"4842","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_14",324.412,0.324412
"4843","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_14",318.709,0.318709
"4844","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_15",311.698,0.311698
"4845","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_15",339.38,0.33938
"4846","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_15",294.867,0.294867
"4847","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_16",299.989,0.299989
"4848","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_16",315.151,0.315151
"4849","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_16",328.223,0.328223
"4850","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_16",324.744,0.324744
"4851","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_17",334.008,0.334008
"4852","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_17",347.104,0.347104
"4853","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_17",332.901,0.332901
"4854","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_17",333.979,0.333979
"4855","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_18",295.647,0.295647
"4856","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_18",312.573,0.312573
"4857","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_18",311.736,0.311736
"4858","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_18",330.027,0.330027
"4859","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_19",292.332,0.292332
"4860","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_19",323.207,0.323207
"4861","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_19",313.079,0.313079
"4862","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_20",298.501,0.298501
"4863","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_20",313.228,0.313228
"4864","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_20",314.551,0.314551
"4865","W3-FL","DF1A49C0","FL_19_Eyed","19_Eyed","15-21",19,"2023-05-28","FL_19_eyed_20",331.266,0.331266
