idCollectionEvent,PROJECT,SOURCE,SAMPLE_DATETIME,STATION,WATER_BODY,CBSEG_2003,SONDE,LATITUDE,LONGITUDE,DEPTH,LAYER,TOTAL_DEPTH,TOTAL_DEPTH_UNITS,TOTAL_DEPTH_A,BATT,BATT_A,WTEMP,WTEMP_UNITS,WTEMP_A,WTEMP_QUALIFIER,WTEMP_METHOD,SPCOND,SPCOND_UNITS,SPCOND_A,SPCOND_QUALIFIER,SPCOND_METHOD,SALINITY,SALINITY_UNITS,SALINITY_A,SALINITY_QUALIFIER,SALINITY_METHOD,DO_SAT,DO_SAT_UNITS,DO_SAT_A,DO_SAT_QUALIFIER,DO_SAT_METHOD,DO,DO_UNITS,DO_A,DO_QUALIFIER,DO_METHOD,PH,PH_UNITS,PH_A,PH_QUALIFIER,PH_METHOD,TURB_NTU,TURB_NTU_UNITS,TURB_NTU_A,TURB_NTU_QUALIFIER,TURB_NTU_METHOD,FLUOR,FLUOR_UNITS,FLUOR_A,FLUOR_QUALIFIER,FLUOR_METHOD,TCHL_PRE_CAL,TCHL_PRE_CAL_UNITS,TCHL_PRE_CAL_A,TCHL_PRE_CAL_QUALIFIER,TCHL_PRE_CAL_METHOD,CHLA,CHLA_UNITS,CHLA_A,CHLA_QUALIFIER,CHLA_METHOD,BGA_PE,BGA_PE_UNITS,BGA_PE_A,BGA_PE_QUALIFIER,BGA_PE_METHOD,BGA_PE_RFU,BGA_PE_RFU_UNITS,BGA_PE_RFU_A,BGA_PE_RFU_QUALIFIER,BGA_PE_RFU_METHOD,FDOM,FDOM_UNITS,FDOM_A,FDOM_QUALIFIER,FDOM_METHOD,FDOM_RFU,FDOM_RFU_UNITS,FDOM_RFU_A,FDOM_RFU_QUALIFIER,FDOM_RFU_METHOD,COMMENTS
16366,CMON,VIMS,1/6/2024 1:45:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.7280,M,,6.3300,,7.3100,DEG C,,,F01,30428.0000,UMHOS/CM,,,F01,18.7200,PPT,,,F01,100.7000,PCT,,,F04,10.7300,MG/L,,,F04,8.1600,SU,,,F01,3.5400,NTU,,,F01,1.0100,%FS,GPF;NQR,,F01,3.8600,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,6.4100,UG/L,GPF;NQR,,F01,2.4900,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 2:00:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.7710,M,,6.3300,,7.3220,DEG C,,,F01,30508.0000,UMHOS/CM,,,F01,18.7800,PPT,,,F01,100.5000,PCT,,,F04,10.7000,MG/L,,,F04,8.1400,SU,,,F01,2.6400,NTU,,,F01,1.0600,%FS,GPF;NQR,,F01,4.0800,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,6.3500,UG/L,GPF;NQR,,F01,2.4700,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 2:15:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.8080,M,,6.3300,,7.0240,DEG C,,,F01,30027.0000,UMHOS/CM,,,F01,18.4400,PPT,,,F01,100.6000,PCT,,,F04,10.8100,MG/L,,,F04,8.1600,SU,,,F01,2.7500,NTU,,,F01,1.1700,%FS,GPF;NQR,,F01,4.5200,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,12.9800,UG/L,GPF;NQR,,F01,4.9500,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 2:30:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.8420,M,,6.3300,,7.2070,DEG C,,,F01,30380.0000,UMHOS/CM,,,F01,18.6900,PPT,,,F01,100.8000,PCT,,,F04,10.7700,MG/L,,,F04,8.1600,SU,,,F01,2.7100,NTU,,,F01,1.1300,%FS,GPF;NQR,,F01,4.3500,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,18.7700,UG/L,GPF;NQR,,F01,7.1200,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 2:45:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.8700,M,,6.3400,,7.1820,DEG C,,,F01,30301.0000,UMHOS/CM,,,F01,18.6300,PPT,,,F01,100.5000,PCT,,,F04,10.7500,MG/L,,,F04,8.1500,SU,,,F01,3.2300,NTU,,,F01,1.1300,%FS,GPF;NQR,,F01,4.3500,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,6.2900,UG/L,GPF;NQR,,F01,2.4500,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 3:00:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.8970,M,,6.3300,,7.0020,DEG C,,,F01,29985.0000,UMHOS/CM,,,F01,18.4100,PPT,,,F01,100.7000,PCT,,,F04,10.8300,MG/L,,,F04,8.1600,SU,,,F01,2.9000,NTU,,,F01,1.1900,%FS,GPF;NQR,,F01,4.6000,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,14.5200,UG/L,GPF;NQR,,F01,5.5300,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 3:15:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.9200,M,,6.3300,,7.0830,DEG C,,,F01,29925.0000,UMHOS/CM,,,F01,18.3700,PPT,,,F01,100.5000,PCT,,,F04,10.7900,MG/L,,,F04,8.1600,SU,,,F01,3.1600,NTU,,,F01,1.1000,%FS,GPF;NQR,,F01,4.2300,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,12.0500,UG/L,GPF;NQR,,F01,4.6000,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 3:30:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.9370,M,,6.3300,,7.1070,DEG C,,,F01,29886.0000,UMHOS/CM,,,F01,18.3500,PPT,,,F01,100.4000,PCT,,,F04,10.7800,MG/L,,,F04,8.1600,SU,,,F01,3.0100,NTU,,,F01,0.9500,%FS,GPF;NQR,,F01,3.6100,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,7.4700,UG/L,GPF;NQR,,F01,2.8900,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 3:45:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.9550,M,,6.3400,,7.0950,DEG C,,,F01,29866.0000,UMHOS/CM,,,F01,18.3400,PPT,,,F01,100.3000,PCT,,,F04,10.7700,MG/L,,,F04,8.1600,SU,,,F01,3.0200,NTU,,,F01,1.1400,%FS,GPF;NQR,,F01,4.3800,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,5.4900,UG/L,GPF;NQR,,F01,2.1500,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 4:00:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.9650,M,,6.3300,,7.0760,DEG C,,,F01,29722.0000,UMHOS/CM,,,F01,18.2400,PPT,,,F01,100.2000,PCT,,,F04,10.7700,MG/L,,,F04,8.1600,SU,,,F01,3.7900,NTU,,,F01,1.0500,%FS,GPF;NQR,,F01,4.0400,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,5.8700,UG/L,GPF;NQR,,F01,2.2900,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 4:15:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.9720,M,,6.3300,,7.0610,DEG C,,,F01,29660.0000,UMHOS/CM,,,F01,18.2000,PPT,,,F01,100.1000,PCT,,,F04,10.7700,MG/L,,,F04,8.1500,SU,,,F01,2.7900,NTU,,,F01,1.1600,%FS,GPF;NQR,,F01,4.4800,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,6.4400,UG/L,GPF;NQR,,F01,2.5100,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 4:30:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.9690,M,,6.3300,,7.0620,DEG C,,,F01,29753.0000,UMHOS/CM,,,F01,18.2600,PPT,,,F01,99.7000,PCT,,,F04,10.7200,MG/L,,,F04,8.1500,SU,,,F01,2.6900,NTU,,,F01,1.0000,%FS,GPF;NQR,,F01,3.8100,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,6.2000,UG/L,GPF;NQR,,F01,2.4100,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 4:45:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.9630,M,,6.3400,,7.0570,DEG C,,,F01,29721.0000,UMHOS/CM,,,F01,18.2400,PPT,,,F01,99.7000,PCT,,,F04,10.7200,MG/L,,,F04,8.1500,SU,,,F01,2.6900,NTU,,,F01,1.0200,%FS,GPF;NQR,,F01,3.9000,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,6.5300,UG/L,GPF;NQR,,F01,2.5400,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 5:00:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.9570,M,,6.3300,,7.0170,DEG C,,,F01,29516.0000,UMHOS/CM,,,F01,18.1000,PPT,,,F01,99.5000,PCT,,,F04,10.7300,MG/L,,,F04,8.1500,SU,,,F01,2.7400,NTU,,,F01,0.9600,%FS,GPF;NQR,,F01,3.6600,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,6.0500,UG/L,GPF;NQR,,F01,2.3600,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 5:15:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.9520,M,,6.3300,,6.9560,DEG C,,,F01,29221.0000,UMHOS/CM,,,F01,17.9000,PPT,,,F01,99.2000,PCT,,,F04,10.7200,MG/L,,,F04,8.1500,SU,,,F01,2.7600,NTU,,,F01,0.9100,%FS,GPF;NQR,,F01,3.4500,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,5.8400,UG/L,GPF;NQR,,F01,2.2800,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 5:30:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.9480,M,,6.3300,,6.9350,DEG C,,,F01,29155.0000,UMHOS/CM,,,F01,17.8500,PPT,,,F01,99.1000,PCT,,,F04,10.7200,MG/L,,,F04,8.1500,SU,,,F01,2.8000,NTU,,,F01,0.8400,%FS,GPF;NQR,,F01,3.1700,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,5.2800,UG/L,GPF;NQR,,F01,2.0700,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 5:45:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.9360,M,,6.3300,,6.9700,DEG C,,,F01,29258.0000,UMHOS/CM,,,F01,17.9200,PPT,,,F01,98.5000,PCT,,,F04,10.6400,MG/L,,,F04,8.1400,SU,,,F01,2.6100,NTU,,,F01,0.8100,%FS,GPF;NQR,,F01,3.0800,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,4.7500,UG/L,GPF;NQR,,F01,1.8700,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 6:00:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.9250,M,,6.3400,,7.1940,DEG C,,,F01,29997.0000,UMHOS/CM,,,F01,18.4300,PPT,,,F01,97.8000,PCT,,,F04,10.4700,MG/L,,,F04,8.1200,SU,,,F01,2.7000,NTU,,,F01,0.8900,%FS,GPF;NQR,,F01,3.3700,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,5.3200,UG/L,GPF;NQR,,F01,2.0900,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 6:15:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.9070,M,,6.3300,,7.4050,DEG C,,,F01,30547.0000,UMHOS/CM,,,F01,18.8100,PPT,,,F01,96.7000,PCT,,,F04,10.2800,MG/L,,,F04,8.1000,SU,,,F01,2.5100,NTU,,,F01,0.9400,%FS,GPF;NQR,,F01,3.5700,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,6.0000,UG/L,GPF;NQR,,F01,2.3400,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 6:30:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.8930,M,,6.3300,,7.5250,DEG C,,,F01,30675.0000,UMHOS/CM,,,F01,18.9000,PPT,,,F01,98.4000,PCT,,,F04,10.4200,MG/L,,,F04,8.1300,SU,,,F01,2.5800,NTU,,,F01,0.9500,%FS,GPF;NQR,,F01,3.6100,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,5.6600,UG/L,GPF;NQR,,F01,2.2100,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 6:45:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.8810,M,,6.3300,,7.5110,DEG C,,,F01,30605.0000,UMHOS/CM,,,F01,18.8500,PPT,,,F01,98.4000,PCT,,,F04,10.4300,MG/L,,,F04,8.1200,SU,,,F01,2.6500,NTU,,,F01,0.9000,%FS,GPF;NQR,,F01,3.4400,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,6.0500,UG/L,GPF;NQR,,F01,2.3600,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 7:00:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.8620,M,,6.3300,,7.8780,DEG C,,,F01,31902.0000,UMHOS/CM,,,F01,19.7400,PPT,,,F01,98.1000,PCT,,,F04,10.2400,MG/L,,,F04,8.1100,SU,,,F01,2.5100,NTU,,,F01,0.9800,%FS,GPF;NQR,,F01,3.7500,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,6.4100,UG/L,GPF;NQR,,F01,2.4900,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 7:15:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.8400,M,,6.3400,,8.0460,DEG C,,,F01,32868.0000,UMHOS/CM,,,F01,20.4100,PPT,,,F01,97.2000,PCT,,,F04,10.0700,MG/L,,,F04,8.0900,SU,,,F01,2.4700,NTU,,,F01,1.1100,%FS,GPF;NQR,,F01,4.2600,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,7.4300,UG/L,GPF;NQR,,F01,2.8800,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 7:30:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.8090,M,,6.3300,,8.0320,DEG C,,,F01,32838.0000,UMHOS/CM,,,F01,20.3900,PPT,,,F01,97.2000,PCT,,,F04,10.0800,MG/L,,,F04,8.1000,SU,,,F01,2.6000,NTU,,,F01,1.0600,%FS,GPF;NQR,,F01,4.0900,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,7.3000,UG/L,GPF;NQR,,F01,2.8300,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 7:45:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.7860,M,,6.3300,,8.0200,DEG C,,,F01,32794.0000,UMHOS/CM,,,F01,20.3600,PPT,,,F01,97.5000,PCT,,,F04,10.1200,MG/L,,,F04,8.1000,SU,,,F01,2.7000,NTU,,,F01,1.0100,%FS,GPF;NQR,,F01,3.8500,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,6.2400,UG/L,GPF;NQR,,F01,2.4300,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 8:00:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.7610,M,,6.3300,,8.0230,DEG C,,,F01,32820.0000,UMHOS/CM,,,F01,20.3700,PPT,,,F01,95.8000,PCT,,,F04,9.9300,MG/L,,,F04,8.0700,SU,,,F01,4.5200,NTU,,,F01,0.8100,%FS,GPF;NQR,,F01,3.0500,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,5.2700,UG/L,GPF;NQR,,F01,2.0600,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
16366,CMON,VIMS,1/6/2024 8:15:00 AM,YRK005.40,Lower York River,YRKPH,19M100945,37.247284,-76.499369,0.3,AB,2.7400,M,,6.3300,,8.0290,DEG C,,,F01,32842.0000,UMHOS/CM,,,F01,20.3900,PPT,,,F01,95.6000,PCT,,,F04,9.9100,MG/L,,,F04,8.0700,SU,,,F01,4.5300,NTU,,,F01,0.7800,%FS,GPF;NQR,,F01,2.9500,UG/L,GPF;NQR,,F01,,UG/L,NND,,F01,5.4000,UG/L,GPF;NQR,,F01,2.1100,RFU,GPF;NQR,,F01,,,,,,,,,,,"STORM EVENT:  1/6/2024 0.70"" OF RAIN AND WINDS 15 MPH.  TWO CHLA/BGA PROBES WERE USED ON THIS ENTIRE DEPLOYMENT TO HELP WITH PORT ISSUE; THIS CAUSED A CROSS TALK ISSUE BETWEEN THE OPTICAL PROBE; ALL DATA REJECTED FOR THIS ENTIRE DEPLOYMENT.  ALL CHLA/FS A"
